,Stablecoin_Market_Cap,ETF_Volume_Proxy,BTC_Realized_Cap,Binance_BTC_OI
2025-09-03 00:00:00,"{'peggedUSD': 282355392826, 'peggedVAR': 90720918, 'peggedEUR': 400675849, 'peggedJPY': 1232758112, 'peggedCNY': 20540769, 'peggedUAH': 459382, 'peggedARS': 10898766, 'peggedGBP': 464215, 'peggedCAD': 1788532, 'peggedCHF': 15961938, 'peggedAUD': 7637106, 'peggedREAL': 289570401, 'peggedRUB': 39173289746, 'peggedMXN': 19562400, 'peggedSGD': 13120073, 'peggedPHP': 225011400, 'peggedTRY': 528185850}",2182088252.663803,,
2025-09-04 00:00:00,"{'peggedUSD': 284189766303, 'peggedVAR': 90726345, 'peggedEUR': 397219812, 'peggedJPY': 1232764498, 'peggedCNY': 20540769, 'peggedUAH': 459382, 'peggedARS': 10898766, 'peggedGBP': 464215, 'peggedCAD': 1788532, 'peggedCHF': 16023794, 'peggedAUD': 2499618, 'peggedREAL': 289593249, 'peggedRUB': 39173387894, 'peggedMXN': 19562400, 'peggedSGD': 14472829, 'peggedPHP': 225011400, 'peggedTRY': 633631462}",2043857889.981079,,
2025-09-05 00:00:00,"{'peggedUSD': 286827258662, 'peggedVAR': 90727879, 'peggedEUR': 397340628, 'peggedJPY': 1232765644, 'peggedCNY': 20540769, 'peggedUAH': 459382, 'peggedARS': 10898766, 'peggedGBP': 464215, 'peggedCAD': 1788532, 'peggedCHF': 16028793, 'peggedAUD': 4540914, 'peggedREAL': 289481419, 'peggedRUB': 39173486060, 'peggedMXN': 19562400, 'peggedSGD': 14472829, 'peggedPHP': 225011400, 'peggedTRY': 695365294}",3039200468.2525635,,
2025-09-06 00:00:00,"{'peggedUSD': 285279451037, 'peggedVAR': 90729751, 'peggedEUR': 395340373, 'peggedJPY': 1232513295, 'peggedCNY': 20540769, 'peggedUAH': 459382, 'peggedARS': 10898766, 'peggedGBP': 464215, 'peggedCAD': 1788532, 'peggedCHF': 16094326, 'peggedAUD': 5971746, 'peggedREAL': 289332643, 'peggedRUB': 39173584245, 'peggedMXN': 19562400, 'peggedSGD': 14272829, 'peggedPHP': 225011400, 'peggedTRY': 818203917}",3039200468.2525635,,
2025-09-07 00:00:00,"{'peggedUSD': 285316855260, 'peggedVAR': 90727817, 'peggedEUR': 395099492, 'peggedJPY': 1232515088, 'peggedCNY': 20540769, 'peggedUAH': 459382, 'peggedARS': 10898766, 'peggedGBP': 464215, 'peggedCAD': 1788532, 'peggedCHF': 16034326, 'peggedAUD': 6407820, 'peggedREAL': 289331838, 'peggedRUB': 39173584245, 'peggedMXN': 19562400, 'peggedSGD': 14272829, 'peggedPHP': 225011400, 'peggedTRY': 818203917}",3039200468.2525635,,
2025-09-08 00:00:00,"{'peggedUSD': 285102558039, 'peggedVAR': 90717655, 'peggedEUR': 397740368, 'peggedJPY': 1232515278, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 464215, 'peggedCAD': 1788532, 'peggedCHF': 16034326, 'peggedAUD': 6448268, 'peggedREAL': 289329438, 'peggedRUB': 39173584245, 'peggedMXN': 19562400, 'peggedSGD': 13020073, 'peggedPHP': 225011400, 'peggedTRY': 818204067}",2365168288.3277893,,
2025-09-09 00:00:00,"{'peggedUSD': 285261876631, 'peggedVAR': 90729154, 'peggedEUR': 397439925, 'peggedJPY': 1231512131, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 464215, 'peggedCAD': 1788532, 'peggedCHF': 16041008, 'peggedAUD': 5732498, 'peggedREAL': 289387228, 'peggedRUB': 39173890334, 'peggedMXN': 19562400, 'peggedSGD': 14272829, 'peggedPHP': 225011400, 'peggedTRY': 320996816}",2285112232.1228027,,
2025-09-10 00:00:00,"{'peggedUSD': 285746023296, 'peggedVAR': 90719816, 'peggedEUR': 396377681, 'peggedJPY': 1231512211, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 464215, 'peggedCAD': 1788532, 'peggedCHF': 16070642, 'peggedAUD': 4969730, 'peggedREAL': 289437338, 'peggedRUB': 39173986043, 'peggedMXN': 19562400, 'peggedSGD': 14272829, 'peggedPHP': 225011400, 'peggedTRY': 151562906}",2915658934.8449707,,
2025-09-11 00:00:00,"{'peggedUSD': 285859446133, 'peggedVAR': 90718603, 'peggedEUR': 396887888, 'peggedJPY': 1231508918, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 464215, 'peggedCAD': 1788532, 'peggedCHF': 16255642, 'peggedAUD': 5086630, 'peggedREAL': 289399552, 'peggedRUB': 39173986043, 'peggedMXN': 19562400, 'peggedSGD': 14272829, 'peggedPHP': 225011400, 'peggedTRY': 173274337}",2253822703.692627,,
2025-09-12 00:00:00,"{'peggedUSD': 286481293562, 'peggedVAR': 90716290, 'peggedEUR': 394233285, 'peggedJPY': 1231514505, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16254631, 'peggedAUD': 7287500, 'peggedREAL': 289315177, 'peggedRUB': 39174084323, 'peggedMXN': 19562400, 'peggedSGD': 14272829, 'peggedPHP': 225011400, 'peggedTRY': 145259209}",3222821884.650421,,
2025-09-13 00:00:00,"{'peggedUSD': 287858527630, 'peggedVAR': 90718305, 'peggedEUR': 393941236, 'peggedJPY': 1231512505, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16080998, 'peggedAUD': 5471775, 'peggedREAL': 289245451, 'peggedRUB': 39174280939, 'peggedMXN': 19562400, 'peggedSGD': 13942829, 'peggedPHP': 225011400, 'peggedTRY': 207280590}",3222821884.650421,,
2025-09-14 00:00:00,"{'peggedUSD': 288559949095, 'peggedVAR': 90715430, 'peggedEUR': 394006784, 'peggedJPY': 1231512642, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16083536, 'peggedAUD': 5652225, 'peggedREAL': 289245451, 'peggedRUB': 39174280939, 'peggedMXN': 19562400, 'peggedSGD': 13942829, 'peggedPHP': 225011400, 'peggedTRY': 210129139}",3222821884.650421,,
2025-09-15 00:00:00,"{'peggedUSD': 288775255632, 'peggedVAR': 90706706, 'peggedEUR': 392474354, 'peggedJPY': 1232112691, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16082798, 'peggedAUD': 5711325, 'peggedREAL': 289245451, 'peggedRUB': 39174280939, 'peggedMXN': 19562400, 'peggedSGD': 13942829, 'peggedPHP': 225011400, 'peggedTRY': 210234491}",2228205200.0,,
2025-09-16 00:00:00,"{'peggedUSD': 289086609158, 'peggedVAR': 90704371, 'peggedEUR': 392904639, 'peggedJPY': 1231305787, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16081797, 'peggedAUD': 4156545, 'peggedREAL': 289166048, 'peggedRUB': 39174575946, 'peggedMXN': 19562400, 'peggedSGD': 14142829, 'peggedPHP': 225011400, 'peggedTRY': 437472063}",2251310315.1657104,,
2025-09-17 00:00:00,"{'peggedUSD': 289892080766, 'peggedVAR': 90706337, 'peggedEUR': 389998454, 'peggedJPY': 1231305787, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16047246, 'peggedAUD': 5203920, 'peggedREAL': 289147887, 'peggedRUB': 39174575946, 'peggedMXN': 19562400, 'peggedSGD': 14142829, 'peggedPHP': 225011400, 'peggedTRY': 627682227}",3040107194.2337036,,
2025-09-18 00:00:00,"{'peggedUSD': 290055478489, 'peggedVAR': 90704834, 'peggedEUR': 400590865, 'peggedJPY': 1231305874, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16047246, 'peggedAUD': 3680269, 'peggedREAL': 289133527, 'peggedRUB': 39174674338, 'peggedMXN': 19562400, 'peggedSGD': 14142829, 'peggedPHP': 225011400, 'peggedTRY': 764140083}",2568620100.0,,
2025-09-19 00:00:00,"{'peggedUSD': 291194281774, 'peggedVAR': 90704834, 'peggedEUR': 406736799, 'peggedJPY': 1231298890, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16047602, 'peggedAUD': 5929410, 'peggedREAL': 289126267, 'peggedRUB': 39174772749, 'peggedMXN': 19562400, 'peggedSGD': 14542829, 'peggedPHP': 225011400, 'peggedTRY': 274414571}",2156517168.6080933,,
2025-09-20 00:00:00,"{'peggedUSD': 291964681693, 'peggedVAR': 90703248, 'peggedEUR': 413774407, 'peggedJPY': 1231299152, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 15999606, 'peggedAUD': 4449821, 'peggedREAL': 289202651, 'peggedRUB': 39174871178, 'peggedMXN': 19562400, 'peggedSGD': 14542829, 'peggedPHP': 225011400, 'peggedTRY': 202414571}",2156517168.6080933,,
2025-09-21 00:00:00,"{'peggedUSD': 292166391912, 'peggedVAR': 90701919, 'peggedEUR': 413447515, 'peggedJPY': 1231298938, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16011628, 'peggedAUD': 5624385, 'peggedREAL': 289201719, 'peggedRUB': 39174871178, 'peggedMXN': 19562400, 'peggedSGD': 14542829, 'peggedPHP': 225011400, 'peggedTRY': 202414571}",2156517168.6080933,,
2025-09-22 00:00:00,"{'peggedUSD': 292008700117, 'peggedVAR': 90701392, 'peggedEUR': 413142611, 'peggedJPY': 1236298934, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16004883, 'peggedAUD': 6270001, 'peggedREAL': 289199718, 'peggedRUB': 39174871178, 'peggedMXN': 19562400, 'peggedSGD': 14542829, 'peggedPHP': 225011400, 'peggedTRY': 202414571}",2705386029.8561096,,
2025-09-23 00:00:00,"{'peggedUSD': 293052846672, 'peggedVAR': 90698209, 'peggedEUR': 400530421, 'peggedJPY': 1236295986, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16036884, 'peggedAUD': 5080186, 'peggedREAL': 289314614, 'peggedRUB': 39174969626, 'peggedMXN': 19562400, 'peggedSGD': 14542799, 'peggedPHP': 225011400, 'peggedTRY': 241788624}",2545594443.874359,,
2025-09-24 00:00:00,"{'peggedUSD': 293675065628, 'peggedVAR': 90698091, 'peggedEUR': 406390197, 'peggedJPY': 1236296194, 'peggedCNY': 20540769, 'peggedUAH': 459339, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 15978985, 'peggedAUD': 5080186, 'peggedREAL': 289068758, 'peggedRUB': 39175276535, 'peggedMXN': 19562400, 'peggedSGD': 14842799, 'peggedPHP': 225011400, 'peggedTRY': 391476699}",1995576935.2783203,,
2025-09-25 00:00:00,"{'peggedUSD': 294701462338, 'peggedVAR': 90685893, 'peggedEUR': 409561490, 'peggedJPY': 1236298893, 'peggedCNY': 20540769, 'peggedUAH': 460850, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 15978985, 'peggedAUD': 2164084, 'peggedREAL': 289155623, 'peggedRUB': 39175375060, 'peggedMXN': 19562400, 'peggedSGD': 14842799, 'peggedPHP': 225011400, 'peggedTRY': 176339995}",3963060442.6223755,,
2025-09-26 00:00:00,"{'peggedUSD': 294680200815, 'peggedVAR': 90681520, 'peggedEUR': 409961617, 'peggedJPY': 1236302377, 'peggedCNY': 20540769, 'peggedUAH': 460850, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 15991093, 'peggedAUD': 16862864, 'peggedREAL': 289493765, 'peggedRUB': 39175473603, 'peggedMXN': 19562400, 'peggedSGD': 14942799, 'peggedPHP': 225011400, 'peggedTRY': 206015630}",3024282372.947693,,
2025-09-27 00:00:00,"{'peggedUSD': 295603177590, 'peggedVAR': 90680929, 'peggedEUR': 413605047, 'peggedJPY': 1235852855, 'peggedCNY': 20540769, 'peggedUAH': 456597, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16003092, 'peggedAUD': 16862867, 'peggedREAL': 289581549, 'peggedRUB': 39175569605, 'peggedMXN': 19562400, 'peggedSGD': 14942799, 'peggedPHP': 225011400, 'peggedTRY': 206015630}",3024282372.947693,,
2025-09-28 00:00:00,"{'peggedUSD': 295853067784, 'peggedVAR': 90680889, 'peggedEUR': 413585326, 'peggedJPY': 1235853138, 'peggedCNY': 20540769, 'peggedUAH': 456554, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16013290, 'peggedAUD': 16862868, 'peggedREAL': 289580049, 'peggedRUB': 39175569605, 'peggedMXN': 19562400, 'peggedSGD': 14942799, 'peggedPHP': 225011400, 'peggedTRY': 140934989}",3024282372.947693,,
2025-09-29 00:00:00,"{'peggedUSD': 296004526638, 'peggedVAR': 90680889, 'peggedEUR': 412083098, 'peggedJPY': 1235853248, 'peggedCNY': 20540769, 'peggedUAH': 456554, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 16012692, 'peggedAUD': 16862868, 'peggedREAL': 289580049, 'peggedRUB': 39175569605, 'peggedMXN': 19562400, 'peggedSGD': 14942799, 'peggedPHP': 225011400, 'peggedTRY': 140934989}",3320116493.3807373,,
2025-09-30 00:00:00,"{'peggedUSD': 296829741740, 'peggedVAR': 90679567, 'peggedEUR': 410944674, 'peggedJPY': 1235310575, 'peggedCNY': 20540769, 'peggedUAH': 456554, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 15993714, 'peggedAUD': 8862769, 'peggedREAL': 289361722, 'peggedRUB': 39175665625, 'peggedMXN': 19562400, 'peggedSGD': 14942799, 'peggedPHP': 225011400, 'peggedTRY': 396925326}",2476493500.0,,
2025-10-01 00:00:00,"{'peggedUSD': 298225176511, 'peggedVAR': 90652575, 'peggedEUR': 401099109, 'peggedJPY': 1235310509, 'peggedCNY': 20540769, 'peggedUAH': 456554, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 15978258, 'peggedAUD': 5735772, 'peggedREAL': 289453267, 'peggedRUB': 39176072244, 'peggedMXN': 19562400, 'peggedSGD': 15442799, 'peggedPHP': 225011400, 'peggedTRY': 511767639}",3856457318.561554,,
2025-10-02 00:00:00,"{'peggedUSD': 298833495793, 'peggedVAR': 90396186, 'peggedEUR': 403066979, 'peggedJPY': 1234465311, 'peggedCNY': 20540769, 'peggedUAH': 456554, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 15978408, 'peggedAUD': 6266056, 'peggedREAL': 289245104, 'peggedRUB': 39176072244, 'peggedMXN': 19562400, 'peggedSGD': 17742799, 'peggedPHP': 225011400, 'peggedTRY': 215957404}",4281083585.0234985,,
2025-10-03 00:00:00,"{'peggedUSD': 300211850054, 'peggedVAR': 90395679, 'peggedEUR': 406369467, 'peggedJPY': 1234467576, 'peggedCNY': 20540769, 'peggedUAH': 456554, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 15969083, 'peggedAUD': 6774509, 'peggedREAL': 289610375, 'peggedRUB': 39176168357, 'peggedMXN': 19562400, 'peggedSGD': 17522799, 'peggedPHP': 225011400, 'peggedTRY': 238352012}",5811270417.767334,,
2025-10-04 00:00:00,"{'peggedUSD': 301819145990, 'peggedVAR': 90394943, 'peggedEUR': 403710388, 'peggedJPY': 1234469857, 'peggedCNY': 20540769, 'peggedUAH': 456554, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 15966391, 'peggedAUD': 5877613, 'peggedREAL': 289557912, 'peggedRUB': 39176352304, 'peggedMXN': 19562400, 'peggedSGD': 17582799, 'peggedPHP': 225011400, 'peggedTRY': 109580830}",5811270417.767334,,
2025-10-05 00:00:00,"{'peggedUSD': 302196205698, 'peggedVAR': 90397559, 'peggedEUR': 403307496, 'peggedJPY': 1234469857, 'peggedCNY': 20540769, 'peggedUAH': 456554, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 15916391, 'peggedAUD': 6662361, 'peggedREAL': 289557912, 'peggedRUB': 39176352304, 'peggedMXN': 19562400, 'peggedSGD': 17412799, 'peggedPHP': 225011400, 'peggedTRY': 109580830}",5811270417.767334,,
2025-10-06 00:00:00,"{'peggedUSD': 301886830886, 'peggedVAR': 90402027, 'peggedEUR': 400765981, 'peggedJPY': 1239412438, 'peggedCNY': 20540769, 'peggedUAH': 459200, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 15911127, 'peggedAUD': 7513236, 'peggedREAL': 289557912, 'peggedRUB': 39176352304, 'peggedMXN': 19562400, 'peggedSGD': 17412799, 'peggedPHP': 225011400, 'peggedTRY': 109580830}",4903140908.96759,,
2025-10-07 00:00:00,"{'peggedUSD': 302528743042, 'peggedVAR': 90401578, 'peggedEUR': 404652674, 'peggedJPY': 1240005114, 'peggedCNY': 20540769, 'peggedUAH': 459200, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 15849003, 'peggedAUD': 7713401, 'peggedREAL': 289520906, 'peggedRUB': 39176352304, 'peggedMXN': 19562400, 'peggedSGD': 17812829, 'peggedPHP': 225011400, 'peggedTRY': 213241280}",5646552001.65863,,
2025-10-08 00:00:00,"{'peggedUSD': 303177687600, 'peggedVAR': 90400159, 'peggedEUR': 410748478, 'peggedJPY': 1240004760, 'peggedCNY': 20540769, 'peggedUAH': 459200, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1788532, 'peggedCHF': 15847180, 'peggedAUD': 6306741, 'peggedREAL': 289573202, 'peggedRUB': 39176748557, 'peggedMXN': 19562400, 'peggedSGD': 18512829, 'peggedPHP': 225011400, 'peggedTRY': 225738080}",3800446603.564453,,
2025-10-09 00:00:00,"{'peggedUSD': 303263330192, 'peggedVAR': 90400036, 'peggedEUR': 413432185, 'peggedJPY': 1240205704, 'peggedCNY': 20540769, 'peggedUAH': 459200, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1688532, 'peggedCHF': 15704180, 'peggedAUD': 8069086, 'peggedREAL': 289680296, 'peggedRUB': 39176846078, 'peggedMXN': 19562400, 'peggedSGD': 18762829, 'peggedPHP': 225011400, 'peggedTRY': 229860773}",3832777304.888916,,
2025-10-10 00:00:00,"{'peggedUSD': 302992991000, 'peggedVAR': 90390751, 'peggedEUR': 416926870, 'peggedJPY': 1240186267, 'peggedCNY': 20540769, 'peggedUAH': 459200, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1588532, 'peggedCHF': 16974908, 'peggedAUD': 5788749, 'peggedREAL': 289683063, 'peggedRUB': 39176943618, 'peggedMXN': 19562400, 'peggedSGD': 18912829, 'peggedPHP': 225011400, 'peggedTRY': 133828405}",6947636719.720459,,
2025-10-11 00:00:00,"{'peggedUSD': 303659972909, 'peggedVAR': 90301657, 'peggedEUR': 416478759, 'peggedJPY': 1240087924, 'peggedCNY': 20540769, 'peggedUAH': 459200, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1588532, 'peggedCHF': 16991752, 'peggedAUD': 7725483, 'peggedREAL': 289789726, 'peggedRUB': 39177037966, 'peggedMXN': 19562400, 'peggedSGD': 21262829, 'peggedPHP': 225011400, 'peggedTRY': 132378391}",6947636719.720459,,
2025-10-12 00:00:00,"{'peggedUSD': 303277542888, 'peggedVAR': 90294202, 'peggedEUR': 423864580, 'peggedJPY': 1240091065, 'peggedCNY': 20540769, 'peggedUAH': 874903, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1588532, 'peggedCHF': 16988752, 'peggedAUD': 8393298, 'peggedREAL': 289795793, 'peggedRUB': 39177037966, 'peggedMXN': 19562400, 'peggedSGD': 21262829, 'peggedPHP': 225011400, 'peggedTRY': 137339870}",6947636719.720459,,
2025-10-13 00:00:00,"{'peggedUSD': 303337986479, 'peggedVAR': 90295031, 'peggedEUR': 422385176, 'peggedJPY': 1239085465, 'peggedCNY': 20540769, 'peggedUAH': 874903, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1588532, 'peggedCHF': 16988705, 'peggedAUD': 11421660, 'peggedREAL': 289841032, 'peggedRUB': 39177037966, 'peggedMXN': 19562400, 'peggedSGD': 21482829, 'peggedPHP': 225011400, 'peggedTRY': 137339870}",4730251518.518066,,
2025-10-14 00:00:00,"{'peggedUSD': 304296568739, 'peggedVAR': 90297306, 'peggedEUR': 420222647, 'peggedJPY': 1239079434, 'peggedCNY': 20540769, 'peggedUAH': 874903, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1588532, 'peggedCHF': 17272519, 'peggedAUD': 13958558, 'peggedREAL': 289803109, 'peggedRUB': 39177326841, 'peggedMXN': 19562400, 'peggedSGD': 21722829, 'peggedPHP': 225011400, 'peggedTRY': 184914447}",4838651652.44751,,
2025-10-15 00:00:00,"{'peggedUSD': 305493765983, 'peggedVAR': 90294399, 'peggedEUR': 419936698, 'peggedJPY': 1239080227, 'peggedCNY': 20540769, 'peggedUAH': 870636, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1588532, 'peggedCHF': 17817246, 'peggedAUD': 16552482, 'peggedREAL': 289812609, 'peggedRUB': 39177424470, 'peggedMXN': 19562400, 'peggedSGD': 21822829, 'peggedPHP': 225011400, 'peggedTRY': 195830562}",3131279956.236267,,
2025-10-16 00:00:00,"{'peggedUSD': 306370250311, 'peggedVAR': 90291241, 'peggedEUR': 413188785, 'peggedJPY': 1239082772, 'peggedCNY': 20540769, 'peggedUAH': 870636, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1588532, 'peggedCHF': 17742451, 'peggedAUD': 7725465, 'peggedREAL': 289785290, 'peggedRUB': 39177518906, 'peggedMXN': 19562400, 'peggedSGD': 21822829, 'peggedPHP': 225011400, 'peggedTRY': 142686000}",5472221285.185242,,
2025-10-17 00:00:00,"{'peggedUSD': 306390829815, 'peggedVAR': 90288803, 'peggedEUR': 409316705, 'peggedJPY': 1239082768, 'peggedCNY': 20540769, 'peggedUAH': 870636, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1588532, 'peggedCHF': 17753344, 'peggedAUD': 7449318, 'peggedREAL': 289753510, 'peggedRUB': 39177614644, 'peggedMXN': 19562400, 'peggedSGD': 21822829, 'peggedPHP': 225011400, 'peggedTRY': 251624463}",5687524105.813599,,
2025-10-18 00:00:00,"{'peggedUSD': 306514454778, 'peggedVAR': 90277477, 'peggedEUR': 411739506, 'peggedJPY': 1230083129, 'peggedCNY': 20540769, 'peggedUAH': 863103, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1558532, 'peggedCHF': 17683989, 'peggedAUD': 6964632, 'peggedREAL': 289702095, 'peggedRUB': 39177709757, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 138875092}",5687524105.813599,,
2025-10-19 00:00:00,"{'peggedUSD': 306527244283, 'peggedVAR': 90098082, 'peggedEUR': 411878042, 'peggedJPY': 1230083107, 'peggedCNY': 20540769, 'peggedUAH': 863103, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1558532, 'peggedCHF': 17683989, 'peggedAUD': 9105260, 'peggedREAL': 289643060, 'peggedRUB': 39177709757, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 138875092}",5687524105.813599,,
2025-10-20 00:00:00,"{'peggedUSD': 306827533853, 'peggedVAR': 90097375, 'peggedEUR': 411604882, 'peggedJPY': 1230083882, 'peggedCNY': 20540769, 'peggedUAH': 863103, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1558532, 'peggedCHF': 17683989, 'peggedAUD': 7515038, 'peggedREAL': 289619796, 'peggedRUB': 39177709757, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 138875092}",3257898701.799011,,
2025-10-21 00:00:00,"{'peggedUSD': 306762961257, 'peggedVAR': 90094575, 'peggedEUR': 412045072, 'peggedJPY': 1230084705, 'peggedCNY': 20540769, 'peggedUAH': 863103, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1558532, 'peggedCHF': 17680977, 'peggedAUD': 5956028, 'peggedREAL': 289531200, 'peggedRUB': 39178010574, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 275875050}",5206884876.652908,,
2025-10-22 00:00:00,"{'peggedUSD': 308041365911, 'peggedVAR': 90094601, 'peggedEUR': 423099707, 'peggedJPY': 1230090322, 'peggedCNY': 20540769, 'peggedUAH': 863103, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1558532, 'peggedCHF': 17673975, 'peggedAUD': 8705949, 'peggedREAL': 289540889, 'peggedRUB': 39178113477, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 496032341}",4434731764.669037,,
2025-10-23 00:00:00,"{'peggedUSD': 307417586401, 'peggedVAR': 90090266, 'peggedEUR': 428161914, 'peggedJPY': 1230090558, 'peggedCNY': 20540769, 'peggedUAH': 863103, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1558532, 'peggedCHF': 17918964, 'peggedAUD': 8654203, 'peggedREAL': 289563589, 'peggedRUB': 39178211254, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 128275869}",2601951785.1169586,,
2025-10-24 00:00:00,"{'peggedUSD': 307456876817, 'peggedVAR': 90090173, 'peggedEUR': 426932223, 'peggedJPY': 1230086318, 'peggedCNY': 20540769, 'peggedUAH': 863103, 'peggedARS': 10898766, 'peggedGBP': 433755, 'peggedCAD': 1558532, 'peggedCHF': 17929889, 'peggedAUD': 8834203, 'peggedREAL': 289562369, 'peggedRUB': 39178211254, 'peggedMXN': 19562400, 'peggedSGD': 22022829, 'peggedPHP': 225011400, 'peggedTRY': 139671891}",2512000020.2072144,,
